1602
3940	0	0
3950	0	0
3960	0	0
3970	0	0
3980	0	0
3990	0	0
4000	0	0
4010	0	0
4020	0	0
4030	0	0
4040	0	0
4050	0	0
4060	0	0
4070	0	0
4080	0	0
4090	0	0
4100	0	0
4110	0	0
4120	0	0
4130	0	0
4140	0	0
4150	0	0
4160	0	0
4170	0	0
4180	0	0
4190	0	0
4200	0	0
4210	0	0
4220	0	0
4230	0	0
4240	0	0
4250	0	0
4260	0	0
4270	0	0
4280	0	0
4290	0	0
4300	0	0
4310	0	0
4320	0	0
4330	0	0
4340	0	0
4350	0	0
4360	0	0
4370	0	0
4380	0	0
4390	0	0
4400	0	0
4410	0	0
4420	0	0
4430	0	0
4440	0	0
4450	0	0
4460	0	0
4470	0	0
4480	0	0
4490	0	0
4500	0	0
4510	0	0
4520	0	0
4530	0	0
4540	0	0
4550	0	0
4560	0	0
4570	0	0
4580	0	0
4590	0	0
4600	0	0
4610	0	0
4620	0	0
4630	0	0
4640	0	0
4650	0	0
4660	0	0
4670	0	0
4680	0	0
4690	0	0
4700	0	0
4710	0	0
4720	0	0
4730	0	0
4740	0	0
4750	0	0
4760	0	0
4770	0	0
4780	0	0
4790	0	0
4800	0	0
4810	0	0
4820	0	0
4830	0	0
4840	0	0
4850	0	0
4860	0	0
4870	0	0
4880	0	0
4890	0	0
4900	0	0
4910	0	0
4920	0	0
4930	0	0
4940	0	0
4950	0	0
4960	0	0
4970	0	0
4980	0	0
4990	0	0
5000	0	0
5010	0	0
5020	0	0
5030	0	0
5040	0	0
5050	0	0
5060	0	0
5070	0	0
5080	0	0
5090	0	0
5100	0	0
5110	0	0
5120	0	0
5130	0	0
5140	0	0
5150	0	0
5160	0	0
5170	0	0
5180	0	0
5190	0	0
5200	0	0
5210	0	0
5220	0	0
5230	0	0
5240	0	0
5250	0	0
5260	0	0
5270	0	0
5280	0	0
5290	0	0
5300	0	0
5310	0	0
5320	0	0
5330	0	0
5340	0	0
5350	0	0
5360	0	0
5370	0	0
5380	0	0
5390	0	0
5400	0	0
5410	0	0
5420	0	0
5430	0	0
5440	0	0
5450	0	0
5460	0	0
5470	0	0
5480	0	0
5490	0	0
5500	0	0
5510	0	0
5520	0	0
5530	0	0
5540	0	0
5550	0	0
5560	0	0
5570	0	0
5580	0	0
5590	0	0
5600	0	0
5610	0	0
5620	0	0
5630	0	0
5640	0	0
5650	0	0
5660	0	0
5670	0	0
5680	0	0
5690	0	0
5700	0	0
5710	0	0
5720	0	0
5730	0	0
5740	0	0
5750	0	0
5760	0	0
5770	0	0
5780	0	0
5790	0	0
5800	0	0
5810	0	0
5820	0	0
5830	0	0
5840	0	0
5850	0	0
5860	0	0
5870	0	0
5880	0	0
5890	0	0
5900	0	0
5910	0	0
5920	0	0
5930	0	0
5940	0	0
5950	0	0
5960	0	0
5970	0	0
5980	0	0
5990	0	0
6000	0	0
-2000	1	0
-1990	1	0
-1980	1	0
-1970	1	0
-1960	1	0
-1950	1	0
-1940	1	0
-1930	1	0
-1920	1	0
-1910	1	0
-1900	1	0
-1890	1	0
-1880	1	0
-1870	1	0
-1860	1	0
-1850	1	0
-1840	1	0
-1830	1	0
-1820	1	0
-1810	1	0
-1800	1	0
-1790	1	0
-1780	1	0
-1770	1	0
-1760	1	0
-1750	1	0
-1740	1	0
-1730	1	0
-1720	1	0
-1710	1	0
-1700	1	0
-1690	1	0
-1680	1	0
-1670	1	0
-1660	1	0
-1650	1	0
-1640	1	0
-1630	1	0
-1620	1	0
-1610	1	0
-1600	1	0
-1590	1	0
-1580	1	0
-1570	1	0
-1560	1	0
-1550	1	0
-1540	1	0
-1530	1	0
-1520	1	0
-1510	1	0
-1500	1	0
-1490	1	0
-1480	1	0
-1470	1	0
-1460	1	0
-1450	1	0
-1440	1	0
-1430	1	0
-1420	1	0
-1410	1	0
-1400	1	0
-1390	1	0
-1380	1	0
-1370	1	0
-1360	1	0
-1350	1	0
-1340	1	0
-1330	1	0
-1320	1	0
-1310	1	0
-1300	1	0
-1290	1	0
-1280	1	0
-1270	1	0
-1260	1	0
-1250	1	0
-1240	1	0
-1230	1	0
-1220	1	0
-1210	1	0
-1200	1	0
-1190	1	0
-1180	1	0
-1170	1	0
-1160	1	0
-1150	1	0
-1140	1	0
-1130	1	0
-1120	1	0
-1110	1	0
-1100	1	0
-1090	1	0
-1080	1	0
-1070	1	0
-1060	1	0
-1050	1	0
-1040	1	0
-1030	1	0
-1020	1	0
-1010	1	0
-1000	1	0
-990	1	0
-980	1	0
-970	1	0
-960	1	0
-950	1	0
-940	1	0
-930	1	0
-920	1	0
-910	1	0
-900	1	0
-890	1	0
-880	1	0
-870	1	0
-860	1	0
-850	1	0
-840	1	0
-830	1	0
-820	1	0
-810	1	0
-800	1	0
-790	1	0
-780	1	0
-770	1	0
-760	1	0
-750	1	0
-740	1	0
-730	1	0
-720	1	0
-710	1	0
-700	1	0
-690	1	0
-680	1	0
-670	1	0
-660	1	0
-650	1	0
-640	1	0
-630	1	0
-620	1	0
-610	1	0
-600	1	0
-590	1	0
-580	1	0
-570	1	0
-560	1	0
-550	1	0
-540	1	0
-530	1	0
-520	1	0
-510	1	0
-500	1	0
-490	1	0
-480	1	0
-470	1	0
-460	1	0
-450	1	0
-440	1	0
-430	1	0
-420	1	0
-410	1	0
-400	1	0
-390	1	0
-380	1	0
-370	1	0
-360	1	0
-350	1	0
-340	1	0
-330	1	0
-320	1	0
-310	1	0
-300	1	0
-290	1	0
-280	1	0
-270	1	0
-260	1	0
-250	1	0
-240	1	0
-230	1	0
-220	1	0
-210	1	0
-200	1	0
-190	1	0
-180	1	0
-170	1	0
-160	1	0
-150	1	0
-140	1	0
-130	1	0
-120	1	0
-110	1	0
-100	1	0
-90	1	0
-80	1	0
-70	1	0
-60	1	0
-50	1	0
-40	1	0
-30	1	0
-20	1	0
-10	1	0
0	1	0
10	1	0
20	1	0
30	1	0
40	1	0
50	1	0
60	1	0
70	1	0
80	1	0
90	1	0
100	1	0
110	1	0
120	1	0
130	1	0
140	1	0
150	1	0
160	1	0
170	1	0
180	1	0
190	1	0
200	1	0
210	1	0
220	1	0
230	1	0
240	1	0
250	1	0
260	1	0
270	1	0
280	1	0
290	1	0
300	1	0
310	1	0
320	1	0
330	1	0
340	1	0
350	1	0
360	1	0
370	1	0
380	1	0
390	1	0
400	1	0
410	1	0
420	1	0
430	1	0
440	1	0
450	1	0
460	1	0
470	1	0
480	1	0
490	1	0
500	1	0
510	1	0
520	1	0
530	1	0
540	1	0
550	1	0
560	1	0
570	1	0
580	1	0
590	1	0
600	1	0
610	1	0
620	1	0
630	1	0
640	1	0
650	1	0
660	1	0
670	1	0
680	1	0
690	1	0
700	1	0
710	1	0
720	1	0
730	1	0
740	1	0
750	1	0
760	1	0
770	1	0
780	1	0
790	1	0
800	1	0
810	1	0
820	1	0
830	1	0
840	1	0
850	1	0
860	1	0
870	1	0
880	1	0
890	1	0
900	1	0
910	1	0
920	1	0
930	1	0
940	1	0
950	1	0
960	1	0
970	1	0
980	1	0
990	1	0
1000	1	0
1010	1	0
1020	1	0
1030	1	0
1040	1	0
1050	1	0
1060	1	0
1070	1	0
1080	1	0
1090	1	0
1100	1	0
1110	1	0
1120	1	0
1130	1	0
1140	1	0
1150	1	0
1160	1	0
1170	1	0
1180	1	0
1190	1	0
1200	1	0
1210	1	0
1220	1	0
1230	1	0
1240	1	0
1250	1	0
1260	1	0
1270	1	0
1280	1	0
1290	1	0
1300	1	0
1310	1	0
1320	1	0
1330	1	0
1340	1	0
1350	1	0
1360	1	0
1370	1	0
1380	1	0
1390	1	0
1400	1	0
1410	1	0
1420	1	0
1430	1	0
1440	1	0
1450	1	0
1460	1	0
1470	1	0
1480	1	0
1490	1	0
1500	1	0
1510	1	0
1520	1	0
1530	1	0
1540	1	0
1550	1	0
1560	1	0
1570	1	0
1580	1	0
1590	1	0
1600	1	0
1610	1	0
1620	1	0
1630	1	0
1640	1	0
1650	1	0
1660	1	0
1670	1	0
1680	1	0
1690	1	0
1700	1	0
1710	1	0
1720	1	0
1730	1	0
1740	1	0
1750	1	0
1760	1	0
1770	1	0
1780	1	0
1790	1	0
1800	1	0
1810	1	0
1820	1	0
1830	1	0
1840	1	0
1850	1	0
1860	1	0
1870	1	0
1880	1	0
1890	1	0
1900	1	0
1910	1	0
1920	1	0
1930	1	0
1940	1	0
1950	1	0
1960	1	0
1970	1	0
1980	1	0
1990	1	0
2000	1	0
2010	1	0
2020	1	0
2030	1	0
2040	1	0
2050	1	0
2060	1	0
2070	1	0
2080	1	0
2090	1	0
2100	1	0
2110	1	0
2120	1	0
2130	1	0
2140	1	0
2150	1	0
2160	1	0
2170	1	0
2180	1	0
2190	1	0
2200	1	0
2210	1	0
2220	1	0
2230	1	0
2240	1	0
2250	1	0
2260	1	0
2270	1	0
2280	1	0
2290	1	0
2300	1	0
2310	1	0
2320	1	0
2330	1	0
2340	1	0
2350	1	0
2360	1	0
2370	1	0
2380	1	0
2390	1	0
2400	1	0
2410	1	0
2420	1	0
2430	1	0
2440	1	0
2450	1	0
2460	1	0
2470	1	0
2480	1	0
2490	1	0
2500	1	0
2510	1	0
2520	1	0
2530	1	0
2540	1	0
2550	1	0
2560	1	0
2570	1	0
2580	1	0
2590	1	0
2600	1	0
2610	1	0
2620	1	0
2630	1	0
2640	1	0
2650	1	0
2660	1	0
2670	1	0
2680	1	0
2690	1	0
2700	1	0
2710	1	0
2720	1	0
2730	1	0
2740	1	0
2750	1	0
2760	1	0
2770	1	0
2780	1	0
2790	1	0
2800	1	0
2810	1	0
2820	1	0
2830	1	0
2840	1	0
2850	1	0
2860	1	0
2870	1	0
2880	1	0
2890	1	0
2900	1	0
2910	1	0
2920	1	0
2930	1	0
2940	1	0
2950	1	0
2960	1	0
2970	1	0
2980	1	0
2990	1	0
3000	1	0
3010	1	0
3020	1	0
3030	1	0
3040	1	0
3050	1	0
3060	1	0
3070	1	0
3080	1	0
3090	1	0
3100	1	0
3110	1	0
3120	1	0
3130	1	0
3140	1	0
3150	1	0
3160	1	0
3170	1	0
3180	1	0
3190	1	0
3200	1	0
3210	1	0
3220	1	0
3230	1	0
3240	1	0
3250	1	0
3260	1	0
3270	1	0
3280	1	0
3290	1	0
3300	1	0
3310	1	0
3320	1	0
3330	1	0
3340	1	0
3350	1	0
3360	1	0
3370	1	0
3380	1	0
3390	1	0
3400	1	0
3410	1	0
3420	1	0
3430	1	0
3440	1	0
3450	1	0
3460	1	0
3470	1	0
3480	1	0
3490	1	0
3500	1	0
3510	1	0
3520	1	0
3530	1	0
3540	1	0
3550	1	0
3560	1	0
3570	1	0
3580	1	0
3590	1	0
3600	1	0
3610	1	0
3620	1	0
3630	1	0
3640	1	0
3650	1	0
3660	1	0
3670	1	0
3680	1	0
3690	1	0
3700	1	0
3710	1	0
3720	1	0
3730	1	0
3740	1	0
3750	1	0
3760	1	0
3770	1	0
3780	1	0
3790	1	0
3800	1	0
3810	1	0
3820	1	0
3830	1	0
3840	1	0
3850	1	0
3860	1	0
3870	1	0
3880	1	0
3890	1	0
3900	1	0
3910	1	0
3920	1	0
3930	1	0
3940	1	0
3950	1	0
3960	1	0
3970	1	0
3980	1	0
3990	1	0
4000	1	0
4010	1	0
4020	1	0
4030	1	0
4040	1	0
4050	1	0
4060	1	0
4070	1	0
4080	1	0
4090	1	0
4100	1	0
4110	1	0
4120	1	0
4130	1	0
4140	1	0
4150	1	0
4160	1	0
4170	1	0
4180	1	0
4190	1	0
4200	1	0
4210	1	0
4220	1	0
4230	1	0
4240	1	0
4250	1	0
4260	1	0
4270	1	0
4280	1	0
4290	1	0
4300	1	0
4310	1	0
4320	1	0
4330	1	0
4340	1	0
4350	1	0
4360	1	0
4370	1	0
4380	1	0
4390	1	0
4400	1	0
4410	1	0
4420	1	0
4430	1	0
4440	1	0
4450	1	0
4460	1	0
4470	1	0
4480	1	0
4490	1	0
4500	1	0
4510	1	0
4520	1	0
4530	1	0
4540	1	0
4550	1	0
4560	1	0
4570	1	0
4580	1	0
4590	1	0
4600	1	0
4610	1	0
4620	1	0
4630	1	0
4640	1	0
4650	1	0
4660	1	0
4670	1	0
4680	1	0
4690	1	0
4700	1	0
4710	1	0
4720	1	0
4730	1	0
4740	1	0
4750	1	0
4760	1	0
4770	1	0
4780	1	0
4790	1	0
4800	1	0
4810	1	0
4820	1	0
4830	1	0
4840	1	0
4850	1	0
4860	1	0
4870	1	0
4880	1	0
4890	1	0
4900	1	0
4910	1	0
4920	1	0
4930	1	0
4940	1	0
4950	1	0
4960	1	0
4970	1	0
4980	1	0
4990	1	0
5000	1	0
5010	1	0
5020	1	0
5030	1	0
5040	1	0
5050	1	0
5060	1	0
5070	1	0
5080	1	0
5090	1	0
5100	1	0
5110	1	0
5120	1	0
5130	1	0
5140	1	0
5150	1	0
5160	1	0
5170	1	0
5180	1	0
5190	1	0
5200	1	0
5210	1	0
5220	1	0
5230	1	0
5240	1	0
5250	1	0
5260	1	0
5270	1	0
5280	1	0
5290	1	0
5300	1	0
5310	1	0
5320	1	0
5330	1	0
5340	1	0
5350	1	0
5360	1	0
5370	1	0
5380	1	0
5390	1	0
5400	1	0
5410	1	0
5420	1	0
5430	1	0
5440	1	0
5450	1	0
5460	1	0
5470	1	0
5480	1	0
5490	1	0
5500	1	0
5510	1	0
5520	1	0
5530	1	0
5540	1	0
5550	1	0
5560	1	0
5570	1	0
5580	1	0
5590	1	0
5600	1	0
5610	1	0
5620	1	0
5630	1	0
5640	1	0
5650	1	0
5660	1	0
5670	1	0
5680	1	0
5690	1	0
5700	1	0
5710	1	0
5720	1	0
5730	1	0
5740	1	0
5750	1	0
5760	1	0
5770	1	0
5780	1	0
5790	1	0
5800	1	0
5810	1	0
5820	1	0
5830	1	0
5840	1	0
5850	1	0
5860	1	0
5870	1	0
5880	1	0
5890	1	0
5900	1	0
5910	1	0
5920	1	0
5930	1	0
5940	1	0
5950	1	0
5960	1	0
5970	1	0
5980	1	0
5990	1	0
6000	1	0
